Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
7273   6708   2.65124720 0.99962640 NA         NA         NA       
7273   53353  3.34552150 0.99996050 NA         NA         NA       
7273   114788 3.34552150 0.99996050 NA         NA         NA       
7273   140453 2.32452980 0.99871240 NA         NA         NA       
7273   472    3.07849290 0.99991140 NA         NA         NA       
7273   6101   4.03979590 0.99999360 NA         NA         NA       
7273   58508  3.07849290 0.99991140 NA         NA         NA       
7273   120114 4.03979590 0.99999360 NA         NA         NA       
7273   3169   3.07849290 0.99991140 NA         NA         NA       
8085   8405   0.27314190 6.46e-0500 0.04120920 0.45493250 0.0057079
8085   94025  0.53453120 0.06999180 0.02372230 0.66718330 0.0019131
8085   7157   0.46032610 0.02565090 0.08190540 0.13701460 0.0196288
8085   6708   0.72416670 0.27458210 -0.0403946 0.46390350 0.0078864
8085   53353  0.91380210 0.50000000 NA         NA         NA       
8085   114788 0.91380210 0.50000000 NA         NA         NA       
8085   140453 0.63492650 0.16721330 -0.0431401 0.43406170 0.0089808
8085   472    0.84086540 0.41790920 NA         NA         NA       
8085   6101   1.10343750 0.67078570 NA         NA         NA       
8085   58508  0.84086540 0.41790920 NA         NA         NA       
8085   120114 1.10343750 0.67078570 NA         NA         NA       
8085   3169   0.84086540 0.41790920 NA         NA         NA       
8405   94025  1.95697280 0.99397020 NA         NA         NA       
8405   7157   1.68530020 0.97923080 NA         NA         NA       
8405   6708   2.65124720 0.99962640 NA         NA         NA       
8405   53353  3.34552150 0.99996050 NA         NA         NA       
8405   114788 3.34552150 0.99996050 NA         NA         NA       
8405   140453 2.32452980 0.99871240 NA         NA         NA       
8405   472    3.07849290 0.99991140 NA         NA         NA       
8405   6101   4.03979590 0.99999360 NA         NA         NA       
8405   58508  3.07849290 0.99991140 NA         NA         NA       
8405   120114 4.03979590 0.99999360 NA         NA         NA       
8405   3169   3.07849290 0.99991140 NA         NA         NA       
94025  7157   0.86117710 0.37641430 NA         NA         NA       
94025  6708   1.35476960 0.85134260 NA         NA         NA       
94025  53353  1.70953910 0.94921730 NA         NA         NA       
94025  114788 1.70953910 0.94921730 NA         NA         NA       
94025  140453 1.18781920 0.75047540 NA         NA         NA       
94025  472    1.57308930 0.92393040 NA         NA         NA       
94025  6101   2.06430870 0.98090790 NA         NA         NA       
94025  58508  1.57308930 0.92393040 NA         NA         NA       
94025  120114 2.06430870 0.98090790 NA         NA         NA       
94025  3169   1.57308930 0.92393040 NA         NA         NA       
7157   6708   1.57316020 0.93415350 NA         NA         NA       
7157   53353  1.98511900 0.98211890 NA         NA         NA       
7157   114788 1.98511900 0.98211890 NA         NA         NA       
7157   140453 1.37929720 0.87335620 NA         NA         NA       
7157   472    1.82667330 0.97098670 NA         NA         NA       
7157   6101   2.39707790 0.99433080 NA         NA         NA       
7157   58508  1.82667330 0.97098670 NA         NA         NA       
7157   120114 2.39707790 0.99433080 NA         NA         NA       
7157   3169   1.82667330 0.97098670 NA         NA         NA       
6708   53353  1.26186710 0.78377800 NA         NA         NA       
6708   114788 1.26186710 0.78377800 NA         NA         NA       
6708   140453 0.87676840 0.42827130 NA         NA         NA       
6708   472    1.16114900 0.71843310 NA         NA         NA       
6708   6101   1.52373420 0.88971720 NA         NA         NA       
6708   58508  1.16114900 0.71843310 NA         NA         NA       
6708   120114 1.52373420 0.88971720 NA         NA         NA       
6708   3169   1.16114900 0.71843310 NA         NA         NA       
53353  114788 1.00000000 0.58209080 NA         NA         NA       
53353  140453 0.69481840 0.22402940 0.10131880 0.06560660 0.0266685
53353  472    0.92018330 0.50000000 NA         NA         NA       
53353  6101   1.20752350 0.74183550 NA         NA         NA       
53353  58508  0.92018330 0.50000000 NA         NA         NA       
53353  120114 1.20752350 0.74183550 NA         NA         NA       
53353  3169   0.92018330 0.50000000 NA         NA         NA       
114788 140453 0.69481840 0.22402940 0.02809500 0.61053500 0.0025707
114788 472    0.92018330 0.50000000 NA         NA         NA       
114788 6101   1.20752350 0.74183550 NA         NA         NA       
114788 58508  0.92018330 0.50000000 NA         NA         NA       
114788 120114 1.20752350 0.74183550 NA         NA         NA       
114788 3169   0.92018330 0.50000000 NA         NA         NA       
140453 472    1.32435080 0.82481420 NA         NA         NA       
140453 6101   1.73789810 0.94278100 NA         NA         NA       
140453 58508  1.32435080 0.82481420 NA         NA         NA       
140453 120114 1.73789810 0.94278100 NA         NA         NA       
140453 3169   1.32435080 0.82481420 NA         NA         NA       
472    6101   1.31226420 0.80176660 NA         NA         NA       
472    58508  1.00000000 0.57905730 NA         NA         NA       
472    120114 1.31226420 0.80176660 NA         NA         NA       
472    3169   1.00000000 0.57905730 NA         NA         NA       
6101   58508  0.76204170 0.33607500 NA         NA         NA       
6101   120114 1.00000000 0.58945920 NA         NA         NA       
6101   3169   0.76204170 0.33607500 NA         NA         NA       
58508  120114 1.31226420 0.80176660 NA         NA         NA       
58508  3169   1.00000000 0.57905730 NA         NA         NA       
120114 3169   0.76204170 0.33607500 NA         NA         NA       
